,wine_id,wine_name,rating,group_flavor
444,100492,Clos de la Coulée de Serrant,4.3,citrus (citrus_fruit)
445,100492,Clos de la Coulée de Serrant,4.3,cream (microbio)
446,100492,Clos de la Coulée de Serrant,4.3,green apple (tree_fruit)
447,100492,Clos de la Coulée de Serrant,4.3,toast (microbio)
448,768733,Pomerol,4.4,coffee (oak)
449,768733,Pomerol,4.4,cream (microbio)
450,768733,Pomerol,4.4,toast (microbio)
451,1098615,Chassagne-Montrachet Premier Cru 'Morgeot' Blanc,4.4,citrus (citrus_fruit)
452,1098615,Chassagne-Montrachet Premier Cru 'Morgeot' Blanc,4.4,cream (microbio)
453,1098770,Pomerol,4.4,coffee (oak)
454,1098770,Pomerol,4.4,cream (microbio)
455,1098770,Pomerol,4.4,toast (microbio)
456,1098851,L'Hermitage,4.6,coffee (oak)
457,1098981,Pomerol,4.5,coffee (oak)
458,1098981,Pomerol,4.5,cream (microbio)
459,1099118,Vecchie Vigne Brunello di Montalcino,4.3,coffee (oak)
460,1099373,Pomerol,4.4,coffee (oak)
461,1099528,Chassagne-Montrachet 1er Cru 'La Maltroie',4.3,citrus (citrus_fruit)
462,1099528,Chassagne-Montrachet 1er Cru 'La Maltroie',4.3,cream (microbio)
463,1100223,Pomerol,4.4,coffee (oak)
464,1104820,Continuum Estate,4.6,coffee (oak)
465,1104820,Continuum Estate,4.6,cream (microbio)
466,1104820,Continuum Estate,4.6,toast (microbio)
467,1105696,Trebbiano d'Abruzzo,4.4,citrus (citrus_fruit)
468,1105696,Trebbiano d'Abruzzo,4.4,coffee (oak)
469,1105696,Trebbiano d'Abruzzo,4.4,cream (microbio)
470,1105696,Trebbiano d'Abruzzo,4.4,green apple (tree_fruit)
471,1105696,Trebbiano d'Abruzzo,4.4,toast (microbio)
472,1107322,FAY Cabernet Sauvignon,4.5,coffee (oak)
473,1107322,FAY Cabernet Sauvignon,4.5,cream (microbio)
474,1107336,ARTEMIS Cabernet Sauvignon,4.4,coffee (oak)
475,1107336,ARTEMIS Cabernet Sauvignon,4.4,cream (microbio)
476,1107336,ARTEMIS Cabernet Sauvignon,4.4,toast (microbio)
477,1107342,S.L.V. Cabernet Sauvignon,4.5,coffee (oak)
478,1108737,Pomerol,4.5,coffee (oak)
479,1108737,Pomerol,4.5,cream (microbio)
480,1108737,Pomerol,4.5,toast (microbio)
481,1109332,Nuits-Saint-Georges 1er Cru Les Damodes,4.1,toast (microbio)
482,1109743,Serral del Vell Brut Nature,4.3,citrus (citrus_fruit)
483,1109743,Serral del Vell Brut Nature,4.3,cream (microbio)
484,1109743,Serral del Vell Brut Nature,4.3,toast (microbio)
485,1112311,Saint-Émilion Grand Cru,4.4,coffee (oak)
486,1112311,Saint-Émilion Grand Cru,4.4,cream (microbio)
487,1115658,Saint-Julien (Grand Cru Classé),4.3,coffee (oak)
488,1115658,Saint-Julien (Grand Cru Classé),4.3,cream (microbio)
489,1115658,Saint-Julien (Grand Cru Classé),4.3,toast (microbio)
490,1122281,Campo del Titari Amarone della Valpolicella Classico Riserva,4.6,coffee (oak)
491,1125543,Pauillac (Grand Cru Classé),4.4,coffee (oak)
492,1125543,Pauillac (Grand Cru Classé),4.4,cream (microbio)
493,1125543,Pauillac (Grand Cru Classé),4.4,toast (microbio)
494,1127349,Le Mesnil Blanc de Blancs (Cuvée S) Brut Champagne,4.7,citrus (citrus_fruit)
495,1127349,Le Mesnil Blanc de Blancs (Cuvée S) Brut Champagne,4.7,coffee (oak)
496,1127349,Le Mesnil Blanc de Blancs (Cuvée S) Brut Champagne,4.7,cream (microbio)
497,1127349,Le Mesnil Blanc de Blancs (Cuvée S) Brut Champagne,4.7,green apple (tree_fruit)
498,1127349,Le Mesnil Blanc de Blancs (Cuvée S) Brut Champagne,4.7,toast (microbio)
499,1127704,Amarone della Valpolicella Classico Riserva (Sergio Zenato),4.5,coffee (oak)
500,1127704,Amarone della Valpolicella Classico Riserva (Sergio Zenato),4.5,cream (microbio)
501,1127795,Château Margaux (Premier Grand Cru Classé),4.6,coffee (oak)
502,1127795,Château Margaux (Premier Grand Cru Classé),4.6,cream (microbio)
503,1127795,Château Margaux (Premier Grand Cru Classé),4.6,toast (microbio)
504,1130208,Barolo Riserva Bricco Boschis Vigna San Giuseppe,4.3,coffee (oak)
505,1130300,Amarone della Valpolicella,4.4,coffee (oak)
506,1134803,Châteauneuf-du-Pape,4.4,citrus (citrus_fruit)
507,1134803,Châteauneuf-du-Pape,4.4,coffee (oak)
508,1134803,Châteauneuf-du-Pape,4.4,cream (microbio)
509,1134803,Châteauneuf-du-Pape,4.4,toast (microbio)
510,1135215,Sauternes (Premier Grand Cru Classé),4.4,citrus (citrus_fruit)
511,1135215,Sauternes (Premier Grand Cru Classé),4.4,coffee (oak)
512,1135215,Sauternes (Premier Grand Cru Classé),4.4,cream (microbio)
513,1135215,Sauternes (Premier Grand Cru Classé),4.4,toast (microbio)
514,1135626,Bolgheri Superiore,4.4,coffee (oak)
515,1135641,Alexander Valley Cabernet Sauvignon,4.4,coffee (oak)
516,1135641,Alexander Valley Cabernet Sauvignon,4.4,cream (microbio)
517,1135641,Alexander Valley Cabernet Sauvignon,4.4,toast (microbio)
518,1135642,One Point Five Cabernet Sauvignon,4.5,coffee (oak)
519,1135642,One Point Five Cabernet Sauvignon,4.5,cream (microbio)
520,1136930,Grange,4.7,coffee (oak)
521,1136930,Grange,4.7,cream (microbio)
522,1136930,Grange,4.7,toast (microbio)
523,1136950,Comtes de Champagne Blanc de Blancs,4.5,citrus (citrus_fruit)
524,1136950,Comtes de Champagne Blanc de Blancs,4.5,coffee (oak)
525,1136950,Comtes de Champagne Blanc de Blancs,4.5,cream (microbio)
526,1136950,Comtes de Champagne Blanc de Blancs,4.5,green apple (tree_fruit)
527,1136950,Comtes de Champagne Blanc de Blancs,4.5,toast (microbio)
528,1138019,Georges De Latour Private Reserve Cabernet Sauvignon,4.4,coffee (oak)
529,1138019,Georges De Latour Private Reserve Cabernet Sauvignon,4.4,cream (microbio)
530,1138019,Georges De Latour Private Reserve Cabernet Sauvignon,4.4,toast (microbio)
531,1139286,Campo León Amarone della Valpolicella,4.4,coffee (oak)
532,1139434,Tinto,4.4,coffee (oak)
533,1139434,Tinto,4.4,cream (microbio)
534,1139434,Tinto,4.4,toast (microbio)
535,1145391,Cabernet Sauvignon,4.6,coffee (oak)
536,1145391,Cabernet Sauvignon,4.6,cream (microbio)
537,1148298,Brut Rosé Champagne,4.4,citrus (citrus_fruit)
538,1148298,Brut Rosé Champagne,4.4,cream (microbio)
539,1148298,Brut Rosé Champagne,4.4,green apple (tree_fruit)
540,1148298,Brut Rosé Champagne,4.4,toast (microbio)
541,1148747,Saint-Émilion Grand Cru (Premier Grand Cru Classé),4.6,coffee (oak)
542,1148747,Saint-Émilion Grand Cru (Premier Grand Cru Classé),4.6,cream (microbio)
543,1148839,La Chapelle de La Mission Haut-Brion Pessac-Léognan,4.2,coffee (oak)
544,1148846,Pessac-Léognan Blanc (Grand Cru Classé de Graves),4.5,citrus (citrus_fruit)
545,1148846,Pessac-Léognan Blanc (Grand Cru Classé de Graves),4.5,cream (microbio)
546,1150380,Brunello di Montalcino,4.4,coffee (oak)
547,1151275,Yarden Katzrin,4.5,coffee (oak)
548,1152417,Saint-Émilion Grand Cru (Premier Grand Cru Classé),4.6,coffee (oak)
549,1152755,Pessac-Léognan (Premier Grand Cru Classé),4.6,coffee (oak)
550,1152755,Pessac-Léognan (Premier Grand Cru Classé),4.6,cream (microbio)
551,1152755,Pessac-Léognan (Premier Grand Cru Classé),4.6,toast (microbio)
552,1153702,Saint-Émilion Grand Cru (Premier Grand Cru Classé),4.3,coffee (oak)
553,1153702,Saint-Émilion Grand Cru (Premier Grand Cru Classé),4.3,cream (microbio)
554,1153702,Saint-Émilion Grand Cru (Premier Grand Cru Classé),4.3,toast (microbio)
555,1153863,Sauternes,4.7,citrus (citrus_fruit)
556,1153863,Sauternes,4.7,coffee (oak)
557,1153863,Sauternes,4.7,cream (microbio)
558,1153863,Sauternes,4.7,green apple (tree_fruit)
559,1153863,Sauternes,4.7,toast (microbio)
560,1155217,Toscana,4.2,coffee (oak)
561,1155217,Toscana,4.2,cream (microbio)
562,1155217,Toscana,4.2,toast (microbio)
563,1155694,Corton-Charlemagne Grand Cru Blanc,4.4,citrus (citrus_fruit)
564,1155694,Corton-Charlemagne Grand Cru Blanc,4.4,cream (microbio)
565,1155694,Corton-Charlemagne Grand Cru Blanc,4.4,green apple (tree_fruit)
566,1155694,Corton-Charlemagne Grand Cru Blanc,4.4,toast (microbio)
567,1155762,Les Noisetiers,4.4,citrus (citrus_fruit)
568,1155762,Les Noisetiers,4.4,cream (microbio)
569,1155762,Les Noisetiers,4.4,green apple (tree_fruit)
570,1155762,Les Noisetiers,4.4,toast (microbio)
571,1159387,Kairos,4.4,coffee (oak)
572,1160530,Vürsù Barolo Campè,4.4,coffee (oak)
573,1163799,Pomerol,4.3,coffee (oak)
574,1164702,R.D Extra Brut Champagne (Récemment Dégorgé),4.6,citrus (citrus_fruit)
575,1164702,R.D Extra Brut Champagne (Récemment Dégorgé),4.6,coffee (oak)
576,1164702,R.D Extra Brut Champagne (Récemment Dégorgé),4.6,cream (microbio)
577,1164702,R.D Extra Brut Champagne (Récemment Dégorgé),4.6,green apple (tree_fruit)
578,1164702,R.D Extra Brut Champagne (Récemment Dégorgé),4.6,toast (microbio)
579,1165001,Poggio all'Oro Brunello di Montalcino Riserva,4.5,coffee (oak)
580,1165266,Amarone della Valpolicella Classico,4.3,coffee (oak)
581,1165708,Pieve Santa Restituta Brunello di Montalcino,4.4,coffee (oak)
582,1165708,Pieve Santa Restituta Brunello di Montalcino,4.4,cream (microbio)
583,1165708,Pieve Santa Restituta Brunello di Montalcino,4.4,toast (microbio)
584,1166231,Oreno Toscana,4.3,coffee (oak)
585,1166231,Oreno Toscana,4.3,cream (microbio)
586,1166231,Oreno Toscana,4.3,toast (microbio)
587,1166837,Pomerol,4.7,coffee (oak)
588,1166837,Pomerol,4.7,cream (microbio)
589,1167071,Brunello di Montalcino,4.3,coffee (oak)
590,1167182,MV,4.5,citrus (citrus_fruit)
591,1167182,MV,4.5,cream (microbio)
592,1167182,MV,4.5,green apple (tree_fruit)
593,1167182,MV,4.5,toast (microbio)
594,1167555,Saint-Émilion Grand Cru (Grand Cru Classé),4.4,coffee (oak)
595,1168085,Campo Inferi Amarone della Valpolicella Classico Riserva,4.6,coffee (oak)
596,1168278,Margaux (Grand Cru Classé),4.2,coffee (oak)
597,1168278,Margaux (Grand Cru Classé),4.2,cream (microbio)
598,1168278,Margaux (Grand Cru Classé),4.2,toast (microbio)
599,1169307,Isosceles,4.5,coffee (oak)
600,1169307,Isosceles,4.5,cream (microbio)
601,1169307,Isosceles,4.5,toast (microbio)
602,1169881,Toscana Rosso,4.5,coffee (oak)
603,1171308,Tinto,4.4,coffee (oak)
604,1171308,Tinto,4.4,cream (microbio)
605,1172486,Saint-Émilion Grand Cru,4.6,coffee (oak)
606,1172486,Saint-Émilion Grand Cru,4.6,cream (microbio)
607,1173140,San Vicente Rioja,4.3,coffee (oak)
608,1173140,San Vicente Rioja,4.3,toast (microbio)
609,1173535,Ai Suma Barbera d'Asti,4.4,coffee (oak)
610,1173806,Capellanía Reserva,4.1,citrus (citrus_fruit)
611,1173806,Capellanía Reserva,4.1,cream (microbio)
612,1173806,Capellanía Reserva,4.1,green apple (tree_fruit)
613,1173806,Capellanía Reserva,4.1,toast (microbio)
614,1174700,Côtes de Bourg,4.4,coffee (oak)
615,1174700,Côtes de Bourg,4.4,cream (microbio)
616,1174845,Sauternes (Premier Grand Cru Classé),4.3,citrus (citrus_fruit)
617,1174845,Sauternes (Premier Grand Cru Classé),4.3,coffee (oak)
618,1174845,Sauternes (Premier Grand Cru Classé),4.3,cream (microbio)
619,1174845,Sauternes (Premier Grand Cru Classé),4.3,toast (microbio)
620,1175180,Gran Reserva Rioja (Finca Ygay),4.3,coffee (oak)
621,1175427,Valbuena 5º,4.6,coffee (oak)
622,1175427,Valbuena 5º,4.6,cream (microbio)
623,1175427,Valbuena 5º,4.6,toast (microbio)
624,1176121,Ben Ryé Passito di Pantelleria,4.5,citrus (citrus_fruit)
625,1176121,Ben Ryé Passito di Pantelleria,4.5,cream (microbio)
626,1176258,Finca Altamira Malbec,4.5,coffee (oak)
627,1176258,Finca Altamira Malbec,4.5,cream (microbio)
628,1179007,Côte-Rôtie,4.4,coffee (oak)
629,1179539,Saint-Émilion Grand Cru (Premier Grand Cru Classé),4.5,coffee (oak)
630,1179539,Saint-Émilion Grand Cru (Premier Grand Cru Classé),4.5,cream (microbio)
631,1179539,Saint-Émilion Grand Cru (Premier Grand Cru Classé),4.5,toast (microbio)
632,1182034,Lagrein Riserva Porphyr,4.4,coffee (oak)
633,1182677,Clos Sainte Hune Riesling Alsace,4.5,citrus (citrus_fruit)
634,1182677,Clos Sainte Hune Riesling Alsace,4.5,cream (microbio)
635,1182677,Clos Sainte Hune Riesling Alsace,4.5,green apple (tree_fruit)
636,1182681,Victorino,4.3,coffee (oak)
637,1182681,Victorino,4.3,cream (microbio)
638,1182681,Victorino,4.3,toast (microbio)
639,1184728,Perpetual,4.3,coffee (oak)
640,1186041,Clos de Tart Grand Cru Monopole,4.5,coffee (oak)
641,1186753,Bibbona,4.5,coffee (oak)
642,1186753,Bibbona,4.5,toast (microbio)
643,1187205,Recioto della Valpolicella Classico,4.7,coffee (oak)
644,1191335,Saint-Émilion Grand Cru (Premier Grand Cru Classé),4.4,coffee (oak)
645,1191335,Saint-Émilion Grand Cru (Premier Grand Cru Classé),4.4,cream (microbio)
646,1191335,Saint-Émilion Grand Cru (Premier Grand Cru Classé),4.4,toast (microbio)
647,1192720,Dom Ruinart Blanc de Blancs Brut Champagne,4.5,citrus (citrus_fruit)
648,1192720,Dom Ruinart Blanc de Blancs Brut Champagne,4.5,coffee (oak)
649,1192720,Dom Ruinart Blanc de Blancs Brut Champagne,4.5,cream (microbio)
650,1192720,Dom Ruinart Blanc de Blancs Brut Champagne,4.5,green apple (tree_fruit)
651,1192720,Dom Ruinart Blanc de Blancs Brut Champagne,4.5,toast (microbio)
652,1194532,Veneto Alzero Cabernet,4.7,coffee (oak)
653,1198994,Chablis Grand Cru 'Valmur',4.5,citrus (citrus_fruit)
654,1198994,Chablis Grand Cru 'Valmur',4.5,cream (microbio)
655,1198994,Chablis Grand Cru 'Valmur',4.5,green apple (tree_fruit)
656,1203557,Barolo Riserva,4.3,coffee (oak)
657,1203712,Avizoise Blanc de Blancs Extra Brut Champagne Grand Cru 'Avize',4.4,citrus (citrus_fruit)
658,1203712,Avizoise Blanc de Blancs Extra Brut Champagne Grand Cru 'Avize',4.4,cream (microbio)
659,1203712,Avizoise Blanc de Blancs Extra Brut Champagne Grand Cru 'Avize',4.4,green apple (tree_fruit)
660,1203712,Avizoise Blanc de Blancs Extra Brut Champagne Grand Cru 'Avize',4.4,toast (microbio)
661,1206377,Vintage Port,4.5,coffee (oak)
662,1211155,Coteau de Vernon Condrieu,4.5,citrus (citrus_fruit)
663,1211155,Coteau de Vernon Condrieu,4.5,cream (microbio)
664,1211299,Giallo d'Arles Greco di Tufo,4.3,citrus (citrus_fruit)
665,1211816,Brut Rosé Champagne,4.4,citrus (citrus_fruit)
666,1211816,Brut Rosé Champagne,4.4,cream (microbio)
667,1211816,Brut Rosé Champagne,4.4,green apple (tree_fruit)
668,1211816,Brut Rosé Champagne,4.4,toast (microbio)
669,1214878,Chassagne-Montrachet Premier Cru Morgeot Marquis de Laguiche ,4.5,citrus (citrus_fruit)
670,1214878,Chassagne-Montrachet Premier Cru Morgeot Marquis de Laguiche ,4.5,cream (microbio)
671,1214878,Chassagne-Montrachet Premier Cru Morgeot Marquis de Laguiche ,4.5,green apple (tree_fruit)
672,1218210,Harlan Estate Red,4.7,coffee (oak)
673,1218210,Harlan Estate Red,4.7,cream (microbio)
674,1218424,N.P.U. Extra Brut Champagne (Nec Plus Ultra),4.5,citrus (citrus_fruit)
675,1218424,N.P.U. Extra Brut Champagne (Nec Plus Ultra),4.5,cream (microbio)
676,1218424,N.P.U. Extra Brut Champagne (Nec Plus Ultra),4.5,toast (microbio)
677,1219218,Clio,4.5,coffee (oak)
678,1219218,Clio,4.5,cream (microbio)
679,1219218,Clio,4.5,toast (microbio)
680,1220581,Gold Series Syrah,4.4,coffee (oak)
681,1226177,Domus Aurea Cabernet Sauvignon,4.4,coffee (oak)
682,1235058,Gran Enemigo,4.5,coffee (oak)
683,1235876,Vieilles Vignes Châteauneuf-du-Pape Blanc,4.4,citrus (citrus_fruit)
684,1235876,Vieilles Vignes Châteauneuf-du-Pape Blanc,4.4,cream (microbio)
685,1235876,Vieilles Vignes Châteauneuf-du-Pape Blanc,4.4,toast (microbio)
686,1236432,Ca’ del Merlo Rosso Veneto,4.5,coffee (oak)
687,1238419,Grand Siècle Champagne (Grande Cuvée),4.5,citrus (citrus_fruit)
688,1238419,Grand Siècle Champagne (Grande Cuvée),4.5,cream (microbio)
689,1238419,Grand Siècle Champagne (Grande Cuvée),4.5,green apple (tree_fruit)
690,1238419,Grand Siècle Champagne (Grande Cuvée),4.5,toast (microbio)
691,1242989,Brunello di Montalcino Riserva Madonna del Piano,4.5,coffee (oak)
692,1247692,Bramare Malbec Uco Valley,4.4,coffee (oak)
693,1251730,Reserva Ribera del Duero,4.3,coffee (oak)
694,1251730,Reserva Ribera del Duero,4.3,cream (microbio)
695,1251730,Reserva Ribera del Duero,4.3,toast (microbio)
696,1253819,Douro Pintas Tinto,4.5,coffee (oak)
697,1256452,'Giulio Ferrari' Riserva del Fondatore,4.6,citrus (citrus_fruit)
698,1256452,'Giulio Ferrari' Riserva del Fondatore,4.6,cream (microbio)
699,1256452,'Giulio Ferrari' Riserva del Fondatore,4.6,green apple (tree_fruit)
700,1256452,'Giulio Ferrari' Riserva del Fondatore,4.6,toast (microbio)
701,1257923,Silex,4.5,citrus (citrus_fruit)
702,1257923,Silex,4.5,cream (microbio)
703,1257923,Silex,4.5,green apple (tree_fruit)
704,1257923,Silex,4.5,toast (microbio)
705,1258443,Mai The First A.Montes Malbec,4.4,coffee (oak)
706,1260481,Vénus Blanc de Blancs Brut Nature Champagne Grand Cru 'Avize',4.4,citrus (citrus_fruit)
707,1260481,Vénus Blanc de Blancs Brut Nature Champagne Grand Cru 'Avize',4.4,green apple (tree_fruit)
708,1263078,Domaine des Tourettes Hermitage Rouge,4.3,coffee (oak)
709,1263078,Domaine des Tourettes Hermitage Rouge,4.3,cream (microbio)
710,1269657,Bolgheri Superiore Sondraia,4.2,coffee (oak)
711,1274124,Montrachet Grand Cru Marquis de Laguiche,4.6,citrus (citrus_fruit)
712,1274124,Montrachet Grand Cru Marquis de Laguiche,4.6,cream (microbio)
713,1275268,Reserve Pinotage,4.4,coffee (oak)
714,1275268,Reserve Pinotage,4.4,cream (microbio)
715,1290765,Corton-Charlemagne Grand Cru,4.6,citrus (citrus_fruit)
716,1290765,Corton-Charlemagne Grand Cru,4.6,toast (microbio)
717,1301256,Amour de Deutz Millésimé Brut Champagne,4.5,citrus (citrus_fruit)
718,1301256,Amour de Deutz Millésimé Brut Champagne,4.5,cream (microbio)
719,1301256,Amour de Deutz Millésimé Brut Champagne,4.5,green apple (tree_fruit)
720,1301256,Amour de Deutz Millésimé Brut Champagne,4.5,toast (microbio)
721,1313331,Pur Sang,4.3,citrus (citrus_fruit)
722,1313331,Pur Sang,4.3,cream (microbio)
723,1313331,Pur Sang,4.3,green apple (tree_fruit)
724,1324170,Dalmau Rioja,4.4,coffee (oak)
725,1324170,Dalmau Rioja,4.4,cream (microbio)
726,1324170,Dalmau Rioja,4.4,toast (microbio)
727,1370760,Rosé Brut Champagne Grand Cru 'Ambonnay',4.4,citrus (citrus_fruit)
728,1370760,Rosé Brut Champagne Grand Cru 'Ambonnay',4.4,cream (microbio)
729,1370760,Rosé Brut Champagne Grand Cru 'Ambonnay',4.4,toast (microbio)
730,1383553,Roda I Reserva Rioja,4.4,coffee (oak)
731,1383553,Roda I Reserva Rioja,4.4,cream (microbio)
732,1383553,Roda I Reserva Rioja,4.4,toast (microbio)
733,1384933,La Grande Dame Brut Rosé Champagne,4.6,citrus (citrus_fruit)
734,1384933,La Grande Dame Brut Rosé Champagne,4.6,cream (microbio)
735,1384933,La Grande Dame Brut Rosé Champagne,4.6,toast (microbio)
736,1386095,Red,4.6,coffee (oak)
737,1386095,Red,4.6,toast (microbio)
738,1415420,Vittorio Moretti,4.4,citrus (citrus_fruit)
739,1415420,Vittorio Moretti,4.4,cream (microbio)
740,1415420,Vittorio Moretti,4.4,toast (microbio)
741,1424847,Blueline Estate Cabernet Sauvignon,4.5,coffee (oak)
742,1435787,Montrachet Grand Cru,4.7,citrus (citrus_fruit)
743,1438695,Primitivo di Manduria,4.2,coffee (oak)
744,1441099,Blanc des Millénaires,4.6,citrus (citrus_fruit)
745,1441099,Blanc des Millénaires,4.6,coffee (oak)
746,1441099,Blanc des Millénaires,4.6,cream (microbio)
747,1441099,Blanc des Millénaires,4.6,green apple (tree_fruit)
748,1441099,Blanc des Millénaires,4.6,toast (microbio)
749,1441825,Brut Rosé Champagne,4.5,cream (microbio)
750,1458882,Brunello di Montalcino Riserva,4.6,coffee (oak)
751,1464100,Ares,4.4,coffee (oak)
752,1468452,Lupi Rezerva,4.5,coffee (oak)
753,1473611,Côte-Rôtie La Turque,4.6,coffee (oak)
754,1473611,Côte-Rôtie La Turque,4.6,cream (microbio)
755,1473611,Côte-Rôtie La Turque,4.6,toast (microbio)
756,1474005,Meursault 1er Cru 'Les Genevrières',4.3,citrus (citrus_fruit)
757,1476982,Cava Celler Batlle,4.3,citrus (citrus_fruit)
758,1476982,Cava Celler Batlle,4.3,cream (microbio)
759,1476982,Cava Celler Batlle,4.3,green apple (tree_fruit)
760,1476982,Cava Celler Batlle,4.3,toast (microbio)
761,1502021,Vin Santo di Montepulciano Occhio di Pernice,4.4,coffee (oak)
762,1524704,VIK,4.6,coffee (oak)
763,1549415,Aszú 6 puttonyos,4.5,citrus (citrus_fruit)
764,1549415,Aszú 6 puttonyos,4.5,cream (microbio)
765,1558589,Brunello di Montalcino,4.5,coffee (oak)
766,1558589,Brunello di Montalcino,4.5,cream (microbio)
767,1598758,Bâtard-Montrachet Grand Cru,4.6,citrus (citrus_fruit)
768,1598758,Bâtard-Montrachet Grand Cru,4.6,cream (microbio)
769,1604635,Saint-Émilion Grand Cru (Premier Grand Cru Classé),4.3,coffee (oak)
770,1604635,Saint-Émilion Grand Cru (Premier Grand Cru Classé),4.3,cream (microbio)
771,1604635,Saint-Émilion Grand Cru (Premier Grand Cru Classé),4.3,toast (microbio)
772,1605285,Pessac-Léognan (Grand Cru Classé de Graves),4.5,coffee (oak)
773,1605285,Pessac-Léognan (Grand Cru Classé de Graves),4.5,cream (microbio)
774,1605285,Pessac-Léognan (Grand Cru Classé de Graves),4.5,toast (microbio)
775,1607729,Chevalier-Montrachet Grand Cru Blanc,4.4,citrus (citrus_fruit)
776,1607729,Chevalier-Montrachet Grand Cru Blanc,4.4,cream (microbio)
777,1607729,Chevalier-Montrachet Grand Cru Blanc,4.4,toast (microbio)
778,1627830,Kevin Arnold Shiraz,4.2,coffee (oak)
779,1637184,Scharzhofberger Riesling Auslese,4.6,citrus (citrus_fruit)
780,1637184,Scharzhofberger Riesling Auslese,4.6,cream (microbio)
781,1655970,Grand Vin Pauillac (Premier Grand Cru Classé),4.6,coffee (oak)
782,1655970,Grand Vin Pauillac (Premier Grand Cru Classé),4.6,cream (microbio)
783,1655970,Grand Vin Pauillac (Premier Grand Cru Classé),4.6,toast (microbio)
784,1670059,Il Pino di Biserno,4.3,coffee (oak)
785,1670059,Il Pino di Biserno,4.3,cream (microbio)
786,1672854,Howell Mountain Cabernet Sauvignon,4.5,coffee (oak)
787,1680438,Il San Lorenzo Bianco,4.5,cream (microbio)
788,1683261,Riserva Nova Domus Terlaner,4.3,citrus (citrus_fruit)
789,1683261,Riserva Nova Domus Terlaner,4.3,cream (microbio)
790,1684223,Pauillac (Premier Grand Cru Classé),4.6,citrus (citrus_fruit)
791,1684223,Pauillac (Premier Grand Cru Classé),4.6,coffee (oak)
792,1684223,Pauillac (Premier Grand Cru Classé),4.6,cream (microbio)
793,1684223,Pauillac (Premier Grand Cru Classé),4.6,toast (microbio)
794,1684635,Chassagne-Montrachet,4.3,citrus (citrus_fruit)
795,1684635,Chassagne-Montrachet,4.3,cream (microbio)
796,1684635,Chassagne-Montrachet,4.3,toast (microbio)
797,1692390,Sir Winston Churchill Brut Champagne,4.6,citrus (citrus_fruit)
798,1692390,Sir Winston Churchill Brut Champagne,4.6,coffee (oak)
799,1692390,Sir Winston Churchill Brut Champagne,4.6,cream (microbio)
800,1692390,Sir Winston Churchill Brut Champagne,4.6,green apple (tree_fruit)
801,1692390,Sir Winston Churchill Brut Champagne,4.6,toast (microbio)
802,1702712,d'Alceo,4.4,coffee (oak)
803,1716277,Cuvée Risleus Brut Champagne Premier Cru,4.4,toast (microbio)
804,1724358,Nosotros Single Vineyard Nómade,4.6,toast (microbio)
805,1755765,Kurni Marche,4.6,coffee (oak)
806,1769969,Corton-Charlemagne Grand Cru,4.4,citrus (citrus_fruit)
807,1776233,Blanc,4.3,citrus (citrus_fruit)
808,1776233,Blanc,4.3,cream (microbio)
809,1779833,Corton-Charlemagne Grand Cru,4.4,citrus (citrus_fruit)
810,1779833,Corton-Charlemagne Grand Cru,4.4,cream (microbio)
811,1789271,5 Puttonyos Aszú (Blue Label),4.4,citrus (citrus_fruit)
812,1789271,5 Puttonyos Aszú (Blue Label),4.4,cream (microbio)
813,1789271,5 Puttonyos Aszú (Blue Label),4.4,green apple (tree_fruit)
814,1789271,5 Puttonyos Aszú (Blue Label),4.4,toast (microbio)
815,1824691,Boal Madeira,4.5,coffee (oak)
816,1839377,Bienvenues-Bâtard-Montrachet Grand Cru,4.5,citrus (citrus_fruit)
817,1845897,Bâtard-Montrachet Grand Cru,4.5,citrus (citrus_fruit)
818,1845897,Bâtard-Montrachet Grand Cru,4.5,cream (microbio)
819,1876294,Pingus,4.6,coffee (oak)
820,1882725,Evenstad Reserve Pinot Noir,4.4,coffee (oak)
821,1882725,Evenstad Reserve Pinot Noir,4.4,cream (microbio)
822,1882725,Evenstad Reserve Pinot Noir,4.4,toast (microbio)
823,1911534,Opus One,4.6,coffee (oak)
824,1911534,Opus One,4.6,cream (microbio)
825,1911534,Opus One,4.6,toast (microbio)
826,1913596,Tokaji Aszú 5 Puttonyos,4.5,citrus (citrus_fruit)
827,1913596,Tokaji Aszú 5 Puttonyos,4.5,cream (microbio)
828,1913596,Tokaji Aszú 5 Puttonyos,4.5,toast (microbio)
829,1921801,Macán Clásico,4.3,coffee (oak)
830,1921801,Macán Clásico,4.3,cream (microbio)
831,1921801,Macán Clásico,4.3,toast (microbio)
832,1926899,Mendoza,4.4,coffee (oak)
833,1926899,Mendoza,4.4,cream (microbio)
834,1949999,Corton-Charlemagne Grand Cru,4.4,citrus (citrus_fruit)
835,1950121,Ribolla Gialla,4.3,citrus (citrus_fruit)
836,1950121,Ribolla Gialla,4.3,cream (microbio)
837,1958101,Vin de Constance (Natural Sweet),4.6,citrus (citrus_fruit)
838,1958101,Vin de Constance (Natural Sweet),4.6,coffee (oak)
839,1958101,Vin de Constance (Natural Sweet),4.6,cream (microbio)
840,1958101,Vin de Constance (Natural Sweet),4.6,toast (microbio)
841,1958459,50 & 50,4.4,coffee (oak)
842,1974082,Pinotage,4.4,coffee (oak)
843,1974082,Pinotage,4.4,toast (microbio)
844,1974097,Les Clos Chablís Grand Cru,4.5,citrus (citrus_fruit)
